marca,tipo producto,model name,engine,drive,transmission,year,model name simplified,marca simplified,model url
toyota,suv,4runner limited,,4X4,AT,2024.0,4runner limited,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/4runner
toyota,suv,4runner sr5,,4X2,AT,2024.0,4runner sr5,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/4runner
toyota,suv,4runner sr5,,4X4,AT,2024.0,4runner sr5,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/4runner
toyota,suv,c-hr luxury hv,1.8,4X2,CVT,,chr luxury hv,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/c-hr
toyota,suv,corolla cross seg hv hibrido,1.8,,CVT,,corolla cross seg hv hibrido,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/corolla-cross
toyota,suv,corolla cross xei hv hibrido,1.8,,CVT,,corolla cross xei hv hibrido,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/corolla-cross
toyota,suv,corolla cross hev seg hev,1.8,,AT,2024.0,corolla cross hev seg hev,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/corolla-cross
toyota,suv,corolla cross hev xei hev,1.8,,AT,2024.0,corolla cross hev xei hev,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/corolla-cross
toyota,suv,fortuner 2.7l sr5,,4X2,,,fortuner 27l sr5,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner
toyota,suv,fortuner 2.7l srx,,4X2,,,fortuner 27l srx,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner
toyota,suv,fortuner 2.7l srx,,4X4,,,fortuner 27l srx,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner
toyota,suv,fortuner 2.8l tdi,,4X4,MT,,fortuner 28l tdi,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner
toyota,suv,fortuner 2.8l tdi sr5,,4X4,,,fortuner 28l tdi sr5,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner
toyota,suv,fortuner 2.8l tdi srx,,4X4,,,fortuner 28l tdi srx,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner
toyota,suv,fortuner sr5 2.7l,,4X2,,,fortuner sr5 27l,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner
toyota,suv,fortuner sr5 2.7l,,4X2,AT,2024.0,fortuner sr5 27l,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner
toyota,suv,fortuner sr5 tdi 2.8l,,4X4,MT,,fortuner sr5 tdi 28l,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner
toyota,suv,fortuner sr5 tdi,2.8,4X4,AT,2024.0,fortuner sr5 tdi,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner
toyota,suv,fortuner sr5 tdi,2.8,4X4,MT,2024.0,fortuner sr5 tdi,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner
toyota,suv,fortuner sr5 tdi 2.8l,,4X4,,,fortuner sr5 tdi 28l,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner
toyota,suv,fortuner srv 2.7l,,4X2,,,fortuner srv 27l,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner
toyota,suv,fortuner srx 2.7l,,4X2,,,fortuner srx 27l,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner
toyota,suv,fortuner srx 2.7l,,4X4,,,fortuner srx 27l,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner
toyota,suv,fortuner srx tdi,2.8,4X4,AT,2024.0,fortuner srx tdi,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner
toyota,suv,fortuner srx tdi 2.8l,,4X4,,,fortuner srx tdi 28l,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner
toyota,suv,land cruiser prado 2.7l tx-l 3p,,,,,land cruiser prado 27l txl 3p,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/land-cruiser-prado
toyota,suv,land cruiser prado 3d tx-l,,,,,land cruiser prado 3d txl,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/land-cruiser-prado
toyota,suv,land cruiser prado 4.0l vx aut,,4WD,,,land cruiser prado 40l vx aut,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/land-cruiser-prado
toyota,suv,land cruiser prado 4.0l vx-l limited aut,,4WD,,,land cruiser prado 40l vxl limited aut,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/land-cruiser-prado
toyota,suv,land cruiser prado 5d vx,,,,,land cruiser prado 5d vx,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/land-cruiser-prado
toyota,suv,land cruiser prado vx-l limited,,,,,land cruiser prado vxl limited,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/land-cruiser-prado
toyota,suv,raize gas e,1.2,,MT,2024.0,raize gas e,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/raize
toyota,suv,raize gas,1.2,,MT,2024.0,raize gas,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/raize
toyota,suv,rav 4 limited hv,2.5,4X4,CVT,,rav 4 limited hv,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4--hibrido
toyota,suv,rav4 2.0l le,,,,,rav4 20l le,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4
toyota,suv,rav4 2.0l le,,4X4,,,rav4 20l le,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4
toyota,suv,rav4 2.0l le aut,,,,,rav4 20l le aut,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4
toyota,suv,rav4 2.0l xle aut,,,,,rav4 20l xle aut,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4
toyota,suv,rav4 2.5l adventure aut,,4X4,,,rav4 25l adventure aut,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4
toyota,suv,rav4 2.5l xle aut,,4X4,,,rav4 25l xle aut,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4
toyota,suv,rav4 2.5l xle aut,,,,,rav4 25l xle aut,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4
toyota,suv,rav4 adventure,2.5,4X4,AT,,rav4 adventure,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4
toyota,suv,rav4 hibrido 2.5l le aut,,,,,rav4 hibrido 25l le aut,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4
toyota,suv,rav4 hibrido 2.5l limited aut,,4X4,,,rav4 hibrido 25l limited aut,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4
toyota,suv,rav4 hibrido 2.5l xle aut,,,,,rav4 hibrido 25l xle aut,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4
toyota,suv,rav4 le,2.0,4X2,CVT,,rav4 le,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4
toyota,suv,rav4 le,2.0,4X2,AT,2024.0,rav4 le,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4
toyota,suv,rav4 le,2.0,4X2,MT,,rav4 le,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4
toyota,suv,rav4 le,2.0,4X2,MT,2024.0,rav4 le,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4
toyota,suv,rav4 le,2.0,4X4,MT,,rav4 le,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4
toyota,suv,rav4 le,2.0,4X4,MT,2024.0,rav4 le,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4
toyota,suv,rav4 le hv,2.5,4X2,CVT,,rav4 le hv,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4
toyota,suv,rav4 limited hv,2.5,4X4,AT,2024.0,rav4 limited hv,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4
toyota,suv,rav4 new xle,2.0,4X2,CVT,,rav4 new xle,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4
toyota,suv,rav4 xle,2.0,4X2,CVT,,rav4 xle,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4
toyota,suv,rav4 xle,2.0,4X2,AT,2024.0,rav4 xle,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4
toyota,suv,rav4 xle,2.5,4X2,AT,,rav4 xle,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4
toyota,suv,rav4 xle hv,2.5,4X2,CVT,,rav4 xle hv,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4
toyota,suv,rav4 xle hv,2.5,4X2,AT,2024.0,rav4 xle hv,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4
toyota,suv,rav4 xle,2.5,4X4,AT,,rav4 xle,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4
toyota,suv,rav4 xse hv,2.5,4X2,AT,2024.0,rav4 xse hv,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4
toyota,suv,rush xei,1.5,,AT,,rush xei,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rush
toyota,suv,rush xei,1.5,,MT,,rush xei,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rush
toyota,suv,rush xli,1.5,,AT,,rush xli,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rush
toyota,suv,rush xli,1.5,,MT,,rush xli,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rush
toyota,suv,yaris cross xi,1.5,,AT,2024.0,yaris cross xi,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/yaris
volkswagen,suv,t-cross 1.6l comfortline,,,,,tcross 16l comfortline,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/t-cross
volkswagen,suv,t-cross 1.6l comfortline aut,,,,,tcross 16l comfortline aut,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/t-cross
volkswagen,suv,t-cross 1.6l highline aut,,,,,tcross 16l highline aut,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/t-cross
volkswagen,suv,t-cross 1.6l trendline,,,,,tcross 16l trendline,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/t-cross
volkswagen,suv,tiguan 1.4l tsi comfortline aut 5a,,,,,tiguan 14l tsi comfortline aut 5a,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/tiguan
volkswagen,suv,tiguan 1.4l tsi comfortline aut 7a,,,,,tiguan 14l tsi comfortline aut 7a,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/tiguan
volkswagen,suv,tiguan 1.4l tsi highline 7a aut,,,,,tiguan 14l tsi highline 7a aut,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/tiguan
volkswagen,suv,tiguan 1.4l tsi trendline 5a aut,,,,,tiguan 14l tsi trendline 5a aut,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/tiguan
volkswagen,suv,tiguan tsi limited 180hp 4 motion,,,AT,,tiguan tsi limited 180hp 4 motion,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/tiguan
volkswagen,suv,touareg 3.0l tdi v6 limited,,,,,touareg 30l tdi v6 limited,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/jetta-gli
volkswagen,suv,touareg 3.0l tdi v6 r-line,,,,,touareg 30l tdi v6 rline,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/jetta-gli
chevrolet,minibus,spin ii 1.8l activ l,,,AT,,spin ii 18l activ l,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/captiva-xl
chevrolet,minibus,spin ii 1.8l premier l,,,AT,,spin ii 18l premier l,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/onix-rs
chevrolet,minibus,spin ii 1.8l premier l,,,MT,,spin ii 18l premier l,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/onix-rs
citroen,minibus,jumper 2.2l l3h2 bluehdi escolar,,,,,jumper 22l l3h2 bluehdi escolar,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/jumper
citroen,minibus,spacetourer bluehdi 150 s&s bvm6 business talla xl,,,,2024.0,spacetourer bluehdi 150 ss bvm6 business talla xl,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/spacetourer
citroen,minibus,spacetourer xl bluehdi 150 s&s bvm6 business,,,,,spacetourer xl bluehdi 150 ss bvm6 business,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/spacetourer
citroen,minibus,spacetourer xl bluehdi 180 s&s business,,,EAT8,,spacetourer xl bluehdi 180 ss business,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/spacetourer
fiat,minibus,ducato 16+1 ejecutivo l3h2,,,,,ducato 161 ejecutivo l3h2,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato
fiat,minibus,ducato minibus 16 + 1 l3h2 aa,,,,,ducato minibus 16 1 l3h2 aa,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato
fiat,minibus,ducato minibus 16 + 1 l3h2 aa class a,,,,,ducato minibus 16 1 l3h2 aa class a,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato
fiat,minibus,ducato minibus 16 + 1 l3h2 doble aa,,,,,ducato minibus 16 1 l3h2 doble aa,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato
fiat,minibus,ducato minibus 16 + 1 l3h2 doble aa class a,,,,,ducato minibus 16 1 l3h2 doble aa class a,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato
fiat,minibus,ducato minibus 16 + 1 l3h2 ejecutivo doble aa,,,,,ducato minibus 16 1 l3h2 ejecutivo doble aa,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato
fiat,minibus,ducato minibus 16+1 ejecutivo l3 h2 doble aa,,,,,ducato minibus 161 ejecutivo l3 h2 doble aa,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato
fiat,minibus,ducato minibus 16+1 l3 h2 aa,,,,,ducato minibus 161 l3 h2 aa,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato
fiat,minibus,ducato minibus 16+1 l3 h2 doble aa,,,,,ducato minibus 161 l3 h2 doble aa,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato
ford,minibus,transit 2.2l minibus 17+1 pas,,,,,transit 22l minibus 171 pas,ford,https://www.autocosmos.cl/catalogo/vigente/ford/transit-bus
hyundai,minibus,solati h350 pasajeros,,,,,solati h350 pasajeros,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/staria-furgon
hyundai,minibus,solati h350 pasajeros / rampa hidraulica,,,,,solati h350 pasajeros rampa hidraulica,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/santa-fe-hibrida
hyundai,minibus,solati h350 pasajeros escolar,,,,,solati h350 pasajeros escolar,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/santa-fe-hibrida
hyundai,minibus,solati h350 pasajeros escolar / rampa hidraulica,,,,,solati h350 pasajeros escolar rampa hidraulica,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/santa-fe-hibrida
hyundai,minibus,solati pasajeros,,,,,solati pasajeros,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/palisade
hyundai,minibus,staria mb cedi 11p,2.2,,,2024.0,staria mb cedi 11p,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/staria
hyundai,minibus,staria mb crdi 9p luxury,2.2,4WD,,2024.0,staria mb crdi 9p luxury,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/staria
hyundai,minibus,staria mb crdi 9p,2.2,,,2024.0,staria mb crdi 9p,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/staria
hyundai,minibus,staria us4 mb crdi 9p,2.2,,AT,,staria us4 mb crdi 9p,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/staria
jac,minibus,refine 1.9l executive 10pas,,,,,refine 19l executive 10pas,jac,https://www.autocosmos.cl/catalogo/vigente/jac/refine-cargo
jac,minibus,refine 1.9l executive 8pas,,,,,refine 19l executive 8pas,jac,https://www.autocosmos.cl/catalogo/vigente/jac/refine-cargo
jac,minibus,sunray 1.9l green jet 11+1 pas,,,,,sunray 19l green jet 111 pas,jac,https://www.autocosmos.cl/catalogo/vigente/jac/sunray-pasajeros
jac,minibus,sunray 13+1,,,MT,2024.0,sunray 131,jac,https://www.autocosmos.cl/catalogo/vigente/jac/sunray-pasajeros
jac,minibus,sunray 14+1,,,MT,2024.0,sunray 141,jac,https://www.autocosmos.cl/catalogo/vigente/jac/sunray-pasajeros
jac,minibus,sunray 16+1,,,MT,2024.0,sunray 161,jac,https://www.autocosmos.cl/catalogo/vigente/jac/sunray-pasajeros
jac,minibus,sunray 17+1,,,MT,2024.0,sunray 171,jac,https://www.autocosmos.cl/catalogo/vigente/jac/sunray-pasajeros
jac,minibus,sunray 2.0l green jet 21+1 pas escolar,,,,,sunray 20l green jet 211 pas escolar,jac,https://www.autocosmos.cl/catalogo/vigente/jac/sunray-pasajeros
jac,minibus,sunray 2.7l green jet 13+1 pas,,,,,sunray 27l green jet 131 pas,jac,https://www.autocosmos.cl/catalogo/vigente/jac/sunray-pasajeros
jac,minibus,sunray 2.7l green jet 14+1 pas,,,,,sunray 27l green jet 141 pas,jac,https://www.autocosmos.cl/catalogo/vigente/jac/sunray-pasajeros
jac,minibus,sunray 2.7l green jet 16+1 pas,,,,,sunray 27l green jet 161 pas,jac,https://www.autocosmos.cl/catalogo/vigente/jac/sunray-pasajeros
jac,minibus,sunray 2.7l green jet 17+1 pas,,,,,sunray 27l green jet 171 pas,jac,https://www.autocosmos.cl/catalogo/vigente/jac/sunray-pasajeros
jac,minibus,sunray 2.7l green jet 27+1 pas escolar,,,,,sunray 27l green jet 271 pas escolar,jac,https://www.autocosmos.cl/catalogo/vigente/jac/sunray-pasajeros
maxus,minibus,ev80 minibus 15+1,,,,,ev80 minibus 151,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/euniq-6
maxus,minibus,g10 6+1,,,,,g10 61,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/g-10-cargo
maxus,minibus,g10 6+1 ejecutiva,,,,,g10 61 ejecutiva,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/g-10-ejecutiva
maxus,minibus,g10 9+1,,,,,g10 91,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/g-10-cargo
maxus,minibus,g10 escolar 18+1,,,,,g10 escolar 181,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/g-10-cargo
maxus,minibus,g10 minibus 6+1,,,,,g10 minibus 61,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/g-10-cargo
maxus,minibus,g10 minibus 6+1 e6,,,,2024.0,g10 minibus 61 e6,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/g-10-cargo
maxus,minibus,g10 minibus 9+1,,,,,g10 minibus 91,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/g-10-cargo
maxus,minibus,g10 minibus 9+1 e6,,,,2024.0,g10 minibus 91 e6,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/g-10-cargo
maxus,minibus,g10 van escolar e5,,,,,g10 van escolar e5,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/g-10-ejecutiva
maxus,minibus,g90 minibus elite 6+1,,,,2024.0,g90 minibus elite 61,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/g90
maxus,minibus,g90 minibus luxury 6+1,,,,2024.0,g90 minibus luxury 61,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/g90
maxus,minibus,mifa 9 90 kwh luxury,,,,2024.0,mifa 9 90 kwh luxury,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/mifa-9
maxus,minibus,new v80 fl minibus 12+1 e5,,,,,new v80 fl minibus 121 e5,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/deliver-9-chasis
maxus,minibus,new v80 fl minibus 12+1 e5 dlx,,,,,new v80 fl minibus 121 e5 dlx,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/edeliver-3
maxus,minibus,new v80 fl minibus 15+1 e5 dlx,,,,,new v80 fl minibus 151 e5 dlx,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/edeliver-3
maxus,minibus,new v80 fl van escolar e5,,,,,new v80 fl van escolar e5,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/deliver-9-cargo
maxus,minibus,v80 12+1,,,,,v80 121,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/t90-ev
maxus,minibus,v80 15+1,,,,,v80 151,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/t90-ev
maxus,minibus,v90 escolar,,,,,v90 escolar,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/g-10-cargo
maxus,minibus,v90 minibus 15+1 a3,,,,,v90 minibus 151 a3,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/deliver-9-chasis
maxus,minibus,v90 minibus 15+1 a4,,,AT,,v90 minibus 151 a4,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/deliver-9-chasis
maxus,minibus,v90 minibus 15+1 dr,,,AT,,v90 minibus 151 dr,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/deliver-9-cargo
maxus,minibus,v90 minibus 16+1 a4 dr,,,,,v90 minibus 161 a4 dr,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/deliver-9-cargo
maxus,minibus,v90 minibus techo alto 15+1 a4,,,,,v90 minibus techo alto 151 a4,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/deliver-9-chasis
maxus,minibus,v90 minibus techo medio 15+1 a3,,,,,v90 minibus techo medio 151 a3,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/deliver-9-chasis
nissan,minibus,nv350 2.5l,,,,,nv350 25l,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/navara
nissan,minibus,nv350 2.5l bus wide s long 15 pas,,,,,nv350 25l bus wide s long 15 pas,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder
nissan,minibus,nv350 2.5l escolar 24pas,,,,,nv350 25l escolar 24pas,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder
nissan,minibus,nv350 2.5l pasajeros 15,,,,,nv350 25l pasajeros 15,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/versa
nissan,minibus,nv350 2.5l turismo confort,,,,,nv350 25l turismo confort,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail-e-power
nissan,minibus,nv350 2.5l wide s-long cargo,,,,,nv350 25l wide slong cargo,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder
nissan,minibus,nv350 2.5l wide s-long,,,MT,,nv350 25l wide slong,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder
nissan,minibus,nv350 2.5l wide s-long school bus,,,MT,,nv350 25l wide slong school bus,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder
nissan,minibus,nv350 wide s-long bus 2.5d,,,MT,,nv350 wide slong bus 25d,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder
nissan,minibus,nv350 wide s-long bus 2.5d (school bus),,,MT,,nv350 wide slong bus 25d school bus,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder
nissan,minibus,nv350 wide s-long bus 2.5l,,,MT,,nv350 wide slong bus 25l,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder
nissan,minibus,nv350 wide s-long bus 2.5l (school bus),,,MT,,nv350 wide slong bus 25l school bus,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder
peugeot,minibus,boxer escolar l2h2 25p bluehdi 160,,,,,boxer escolar l2h2 25p bluehdi 160,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/boxer
peugeot,minibus,traveller active l3 8p bluehdi 150 mt6,2.0,,,,traveller active l3 8p bluehdi 150 mt6,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/traveller
peugeot,minibus,traveller active l3 8p bluehdi 180,2.0,,EAT8,,traveller active l3 8p bluehdi 180,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/traveller
peugeot,minibus,traveller business l3 8p bluehdi 180,,,EAT8,2024.0,traveller business l3 8p bluehdi 180,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/traveller
peugeot,minibus,traveller business l3 9p bluehdi 145,,,,2024.0,traveller business l3 9p bluehdi 145,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/traveller
peugeot,minibus,traveller business l3 9p bluehdi 150,,,,,traveller business l3 9p bluehdi 150,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/traveller
toyota,minibus,hiace pasajeros 2.8l l1h1 11pas,,,,,hiace pasajeros 28l l1h1 11pas,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hiace-pasajeros
toyota,minibus,hiace pasajeros 2.8l l2h2 9pas,,,,,hiace pasajeros 28l l2h2 9pas,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hiace-pasajeros
toyota,minibus,hiace turismo l1h1 gl,,,,,hiace turismo l1h1 gl,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hiace-furgon
toyota,minibus,hiace turismo l1h1,,,MT,2024.0,hiace turismo l1h1,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hiace-furgon
toyota,minibus,hiace turismo l2h2 gl,,,,,hiace turismo l2h2 gl,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hiace-furgon
toyota,minibus,turismo l1h1 gl,,,,,turismo l1h1 gl,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/yaris-gr
toyota,minibus,turismo l2h2 gl,,,,,turismo l2h2 gl,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/yaris-gr
changan,furgon,m 201 cargo,,,,2024.0,m 201 cargo,changan,https://www.autocosmos.cl/catalogo/vigente/changan/md201-cargo-box
changan,furgon,m 201 cargo ac,,,,2024.0,m 201 cargo ac,changan,https://www.autocosmos.cl/catalogo/vigente/changan/md201-cargo-box
changan,furgon,m201 1.2l furgon,,,,,m201 12l furgon,changan,https://www.autocosmos.cl/catalogo/vigente/changan/m201-furgon
changan,furgon,m201 1.2l furgon ac,,,,,m201 12l furgon ac,changan,https://www.autocosmos.cl/catalogo/vigente/changan/m201-furgon
changan,furgon,md201 1.2l cargo box,,,,,md201 12l cargo box,changan,https://www.autocosmos.cl/catalogo/vigente/changan/md201-cargo-box
changan,furgon,md201 1.2l cargo box ac,,,,,md201 12l cargo box ac,changan,https://www.autocosmos.cl/catalogo/vigente/changan/md201-cargo-box
chevrolet,furgon,n 400 max l ac p,1.5,,MT,2024.0,n 400 max l ac p,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/n400-max
chevrolet,furgon,n 400 max l p,1.5,,MT,2024.0,n 400 max l p,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/n400-max
chevrolet,furgon,n400 max 1.5l,,,,,n400 max 15l,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/n400-max
chevrolet,furgon,n400 max 1.5l ac,,,,,n400 max 15l ac,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/n400-max
chevrolet,furgon,n400 max ii 1.5l,,,MT,,n400 max ii 15l,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/n400-max
chevrolet,furgon,n400 max ii 1.5l ac,,,MT,,n400 max ii 15l ac,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/n400-max
