MARCA,TIPO PRODUCTO,Model Name,Engine,Drive,Transmission,Year,Model Name Simplified,Marca Simplified,Model URL,Engine Simplified,Drive Simplified,Transmission Simplified,Version URL
CHERY,SUV,TIGGO 2 GLS,1.5L,,AT,2024,tiggo 2 gls,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-8,15l,nan,at,https://www.autocosmos.cl/catalogo/2024/chery/tiggo-8/15l-gls/176989
CHERY,SUV,TIGGO 2 PRO GLS,1.5L,,AT,2024,tiggo 2 pro gls,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-2-pro,15l,nan,at,https://www.autocosmos.cl/catalogo/2024/chery/tiggo-2-pro/15l-gls-limited-edition/178460
CHERY,SUV,TIGGO 2 PRO GLS,1.5L,,MT,2024,tiggo 2 pro gls,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-2-pro,15l,nan,mt,https://www.autocosmos.cl/catalogo/2024/chery/tiggo-2-pro/15l-gls-limited-edition/178460
CHERY,SUV,TIGGO 3 PRO GLS,1.5L,,AT,2024,tiggo 3 pro gls,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-3-pro,15l,nan,at,https://www.autocosmos.cl/catalogo/2024/chery/tiggo-3-pro/gls-cvt/177000
CHERY,SUV,TIGGO 3 PRO GLX,1.5L,,AT,2024,tiggo 3 pro glx,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-3-pro,15l,nan,at,https://www.autocosmos.cl/catalogo/2024/chery/tiggo-3-pro/glx-turbo/177005
CHERY,SUV,TIGGO 3 PRO GLX,1.5L,,MT,2024,tiggo 3 pro glx,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-3-pro,15l,nan,mt,https://www.autocosmos.cl/catalogo/2024/chery/tiggo-3-pro/glx-turbo/177005
CHERY,SUV,TIGGO 7 PRO GLS,1.5L,,AT,2024,tiggo 7 pro gls,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-7-pro,15l,nan,at,https://www.autocosmos.cl/catalogo/2024/chery/tiggo-7-pro/15t-gls-cvt/176993
CHERY,SUV,TIGGO 7 PRO GLX,1.5L,,AT,2024,tiggo 7 pro glx,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-7-pro,15l,nan,at,https://www.autocosmos.cl/catalogo/2024/chery/tiggo-7-pro/15t-glx-cvt/176994
CHERY,SUV,TIGGO 8 GLS,1.5L,,MT,2024,tiggo 8 gls,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-8,15l,nan,mt,https://www.autocosmos.cl/catalogo/2024/chery/tiggo-8/15l-gls/176989
CHERY,SUV,TIGGO 8 GLX,1.5L,,AT,2024,tiggo 8 glx,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-8,15l,nan,at,https://www.autocosmos.cl/catalogo/2024/chery/tiggo-8/15l-gls/176989
CHERY,SUV,TIGGO 8 PRO GLX,1.6L,,AT,2024,tiggo 8 pro glx,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-8,16l,nan,at,https://www.autocosmos.cl/catalogo/2024/chery/tiggo-8/15l-gls/176989
CHERY,SUV,TIGGO 8 PRO MAX GLX,1.6L,,AT,2024,tiggo 8 pro max glx,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-8,16l,nan,at,https://www.autocosmos.cl/catalogo/2024/chery/tiggo-8/15l-gls/176989
CHERY,SUV,TIGGO 8 PRO MAX GLX,2.0L,AWD,AT,2024,tiggo 8 pro max glx,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-8,20l,awd,at,https://www.autocosmos.cl/catalogo/2024/chery/tiggo-8/15l-gls/176989
CHEVROLET,SUV,BLAZER RS,3.6L,AWD,AT,2024,blazer rs,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/blazer,36l,awd,at,https://www.autocosmos.cl/catalogo/2024/chevrolet/blazer/36l-rs-4x4/177032
CHEVROLET,SUV,BOLT EUV,,,AT,2024,bolt euv,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/bolt,nan,nan,at,https://www.autocosmos.cl/catalogo/2024/chevrolet/bolt/ltz/177055
CHEVROLET,SUV,CAPTIVA LTZ P,1.5L,,AT,2024,captiva ltz p,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/captiva,15l,nan,at,https://www.autocosmos.cl/catalogo/2024/chevrolet/captiva/15t-ltz-cvt-r/178466
CHEVROLET,SUV,CAPTIVA LTZ P,1.5L,,MT,2024,captiva ltz p,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/captiva,15l,nan,mt,https://www.autocosmos.cl/catalogo/2024/chevrolet/captiva/15t-ltz-cvt-r/178466
CHEVROLET,SUV,CAPTIVA PREMIER P,1.5L,,AT,2024,captiva premier p,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/captiva,15l,nan,at,https://www.autocosmos.cl/catalogo/2024/chevrolet/captiva/15t-premier-cvt-p2/177054
CHEVROLET,SUV,CAPTIVA PREMIER P,1.5L,,MT,2024,captiva premier p,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/captiva,15l,nan,mt,https://www.autocosmos.cl/catalogo/2024/chevrolet/captiva/15t-premier-cvt-p2/177054
CHEVROLET,SUV,GROOVE LTZ R,1.5L,,MT,2024,groove ltz r,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/groove,15l,nan,mt,https://www.autocosmos.cl/catalogo/2024/chevrolet/groove/15l-premier-s/178465
CHEVROLET,SUV,GROOVE PREMIER R,1.5L,,MT,2024,groove premier r,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/groove,15l,nan,mt,https://www.autocosmos.cl/catalogo/2024/chevrolet/groove/15l-premier-s/178465
CHEVROLET,SUV,SPIN ACTIV 7P,1.8L,,AT,2024,spin activ 7p,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/spin,18l,nan,at,https://www.autocosmos.cl/catalogo/2024/chevrolet/spin/18l-premier/177020
CHEVROLET,SUV,SPIN PREMIER 7P,1.8L,,MT,2024,spin premier 7p,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/spin,18l,nan,mt,https://www.autocosmos.cl/catalogo/2024/chevrolet/spin/18l-premier/177020
CHEVROLET,SUV,SUBURBAN Z71 P,5.3L,4WD,AT,2024,suburban z71 p,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/suburban,53l,4wd,at,https://www.autocosmos.cl/catalogo/2024/chevrolet/suburban/53l-4x4/177014
CHEVROLET,SUV,TAHOE Z71 P,5.3L,4WD,AT,2024,tahoe z71 p,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/tahoe,53l,4wd,at,https://www.autocosmos.cl/catalogo/2024/chevrolet/tahoe/z71-53l-ltz-4x4/177015
CHEVROLET,SUV,TRACKER LS R,1.2L,,MT,2024,tracker ls r,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/tracker,12l,nan,mt,https://www.autocosmos.cl/catalogo/2024/chevrolet/tracker/12l-ltz-r/178407
CHEVROLET,SUV,TRACKER LTZ P,1.2L,,MT,2024,tracker ltz p,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/tracker,12l,nan,mt,https://www.autocosmos.cl/catalogo/2024/chevrolet/tracker/12l-ltz-r/178407
CHEVROLET,SUV,TRACKER LTZ R,1.2L,,AT,2024,tracker ltz r,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/tracker,12l,nan,at,https://www.autocosmos.cl/catalogo/2024/chevrolet/tracker/12l-ltz-r/178407
CHEVROLET,SUV,TRACKER PREMIER P3,1.2L,,AT,2024,tracker premier p3,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/tracker,12l,nan,at,https://www.autocosmos.cl/catalogo/2024/chevrolet/tracker/12l-premier-aut-r/178435
CHEVROLET,SUV,TRACKER PREMIER P4,1.2L,,AT,2024,tracker premier p4,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/tracker,12l,nan,at,https://www.autocosmos.cl/catalogo/2024/chevrolet/tracker/12l-premier-aut-r/178435
CHEVROLET,SUV,TRACKER RS R,1.2L,,AT,2024,tracker rs r,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/tracker,12l,nan,at,https://www.autocosmos.cl/catalogo/2024/chevrolet/tracker/12l-rs-aut-r/177052
CHEVROLET,SUV,TRAVERSE LT,3.6L,AWD,AT,2024,traverse lt,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/traverse,36l,awd,at,https://www.autocosmos.cl/catalogo/2024/chevrolet/traverse/36l-lt-4x4/177017
CHEVROLET,SUV,TRAVERSE PREMIER,3.6L,AWD,AT,2024,traverse premier,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/traverse,36l,awd,at,https://www.autocosmos.cl/catalogo/2024/chevrolet/traverse/36l-premier-4x4/177018
CHEVROLET,SUV,TRAVERSE RS,3.6L,AWD,AT,2024,traverse rs,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/traverse,36l,awd,at,https://www.autocosmos.cl/catalogo/2024/chevrolet/traverse/36l-rs-4x4/177027
CITROEN,SUV,C5 AIRCROSS BLUEHDI 130 S&S FEEL,1.5L,,AT,2024,c5 aircross bluehdi 130 ss feel,citroen,,15l,nan,at,
CITROEN,SUV,C5 AIRCROSS BLUEHDI 130 S&S FEEL PACK,1.5L,,AT,2024,c5 aircross bluehdi 130 ss feel pack,citroen,,15l,nan,at,
CITROEN,SUV,C5 AIRCROSS BLUEHDI 130 S&S SHINE,1.5L,,AT,2024,c5 aircross bluehdi 130 ss shine,citroen,,15l,nan,at,
CITROEN,SUV,C5 AIRCROSS HYBRID 225 SHINE,,,AT,2024,c5 aircross hybrid 225 shine,citroen,,nan,nan,at,
DFSK,SUV,SUV 500 COMFORT,1.5,,,2024,suv 500 comfort,dfsk,,15,nan,nan,
DFSK,SUV,SUV 500 LUXURY,1.5,,,2024,suv 500 luxury,dfsk,,15,nan,nan,
DFSK,SUV,SUV 500 LUXURY,1.5,,CVT,2024,suv 500 luxury,dfsk,,15,nan,cvt,
DFSK,SUV,SUV 560 COMFORT,1.8,2R,,2024,suv 560 comfort,dfsk,https://www.autocosmos.cl/catalogo/vigente/dfsk/560,18,2r,nan,https://www.autocosmos.cl/catalogo/2024/dfsk/560/18l-comfort/177090
DFSK,SUV,SUV 560 COMFORT,1.8L,,,2024,suv 560 comfort,dfsk,https://www.autocosmos.cl/catalogo/vigente/dfsk/560,18l,nan,nan,https://www.autocosmos.cl/catalogo/2024/dfsk/560/18l-comfort/177090
DFSK,SUV,SUV 600 COMFORT,1.5T,,AT,2024,suv 600 comfort,dfsk,https://www.autocosmos.cl/catalogo/vigente/dfsk/600,15t,nan,at,https://www.autocosmos.cl/catalogo/2024/dfsk/600/15l-comfort/178269
DFSK,SUV,SUV 600 COMFORT,1.5T,,MT,2024,suv 600 comfort,dfsk,https://www.autocosmos.cl/catalogo/vigente/dfsk/600,15t,nan,mt,https://www.autocosmos.cl/catalogo/2024/dfsk/600/15l-comfort/178269
DFSK,SUV,SUV 600 LUXURY,1.5T,,AT,2024,suv 600 luxury,dfsk,https://www.autocosmos.cl/catalogo/vigente/dfsk/600,15t,nan,at,https://www.autocosmos.cl/catalogo/2024/dfsk/600/15l-luxury-aut/178271
EXEED,SUV,LX ADVANCED,1.5T,,AT,2024,lx advanced,exeed,https://www.autocosmos.cl/catalogo/vigente/exeed/lx,15t,nan,at,https://www.autocosmos.cl/catalogo/2024/exeed/lx/15l-advanced/177134
EXEED,SUV,LX UNLIMITED,1.5T,,AT,2024,lx unlimited,exeed,https://www.autocosmos.cl/catalogo/vigente/exeed/lx,15t,nan,at,https://www.autocosmos.cl/catalogo/2024/exeed/lx/15l-unlimited/177135
EXEED,SUV,LX UNLIMITED,1.5T,AWD,AT,2024,lx unlimited,exeed,https://www.autocosmos.cl/catalogo/vigente/exeed/lx,15t,awd,at,https://www.autocosmos.cl/catalogo/2024/exeed/lx/15l-unlimited-awd/177136
EXEED,SUV,TXL UNLIMITED,2.0T,,AT,2024,txl unlimited,exeed,https://www.autocosmos.cl/catalogo/vigente/exeed/txl,20t,nan,at,https://www.autocosmos.cl/catalogo/2024/exeed/txl/20l-unlimited/177132
EXEED,SUV,TXL UNLIMITED,2.0T,AWD,AT,2024,txl unlimited,exeed,https://www.autocosmos.cl/catalogo/vigente/exeed/txl,20t,awd,at,https://www.autocosmos.cl/catalogo/2024/exeed/txl/20l-unlimited/177132
FIAT,SUV,FASTBACK AUDACE,1.0L,,AT,2024,fastback audace,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/fastback,10l,nan,at,https://www.autocosmos.cl/catalogo/2024/fiat/fastback/drive/177152
FIAT,SUV,FASTBACK DRIVE,1.0L,,AT,2024,fastback drive,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/fastback,10l,nan,at,https://www.autocosmos.cl/catalogo/2024/fiat/fastback/drive/177152
FIAT,SUV,FASTBACK IMPETUS,1.0L,,AT,2024,fastback impetus,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/fastback,10l,nan,at,https://www.autocosmos.cl/catalogo/2024/fiat/fastback/impetus/177157
FIAT,SUV,PULSE DRIVE,1.3L,,AT,2024,pulse drive,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/pulse,13l,nan,at,https://www.autocosmos.cl/catalogo/2024/fiat/pulse/13l-drive/177146
FIAT,SUV,PULSE DRIVE,1.3L,,MT,2024,pulse drive,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/pulse,13l,nan,mt,https://www.autocosmos.cl/catalogo/2024/fiat/pulse/13l-drive/177146
FIAT,SUV,PULSE IMPETUS,1.0L,,AT,2024,pulse impetus,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/pulse,10l,nan,at,https://www.autocosmos.cl/catalogo/2024/fiat/pulse/10l-impetus-aut/177148
FORD,SUV,ESCAPE PLATINUM ECOBOOST,2.0L,AWD,AT,2024,escape platinum ecoboost,ford,https://www.autocosmos.cl/catalogo/vigente/ford/escape,20l,awd,at,https://www.autocosmos.cl/catalogo/2024/ford/escape/20l-platinum-awd/178330
FORD,SUV,ESCAPE PLATINUM HEV,2.5L,AWD,AT,2024,escape platinum hev,ford,https://www.autocosmos.cl/catalogo/vigente/ford/escape,25l,awd,at,https://www.autocosmos.cl/catalogo/2024/ford/escape/20l-platinum-awd/178330
FORD,SUV,ESCAPE ST LINE FHEV,2.5L,,AT,2024,escape st line fhev,ford,https://www.autocosmos.cl/catalogo/vigente/ford/escape,25l,nan,at,https://www.autocosmos.cl/catalogo/2024/ford/escape/20l-platinum-awd/178330
FORD,SUV,TERRITORY TREND,1.5L,4X2,AT,2024,territory trend,ford,https://www.autocosmos.cl/catalogo/vigente/ford/territory,15l,4x2,at,https://www.autocosmos.cl/catalogo/2024/ford/territory/15l-trend/177185
GAC,SUV,EMKOO GDI GE,1.5T,,AT,2024,emkoo gdi ge,gac,https://www.autocosmos.cl/catalogo/vigente/gac/emkoo,15t,nan,at,https://www.autocosmos.cl/catalogo/2024/gac/emkoo/15t-ge/177228
GAC,SUV,EMKOO GDI GL,1.5T,,AT,2024,emkoo gdi gl,gac,https://www.autocosmos.cl/catalogo/vigente/gac/emkoo,15t,nan,at,https://www.autocosmos.cl/catalogo/2024/gac/emkoo/15t-gl/177229
GAC,SUV,EMZOOM GB,1.5T,,AT,2024,emzoom gb,gac,https://www.autocosmos.cl/catalogo/vigente/gac/emzoom,15t,nan,at,https://www.autocosmos.cl/catalogo/2024/gac/emzoom/15t-gb/177232
GAC,SUV,EMZOOM GL,1.5T,,AT,2024,emzoom gl,gac,https://www.autocosmos.cl/catalogo/vigente/gac/emzoom,15t,nan,at,https://www.autocosmos.cl/catalogo/2024/gac/emzoom/15t-gl/177233
GAC,SUV,EMZOOM GL R-STYLE,1.5T,,AT,2024,emzoom gl rstyle,gac,https://www.autocosmos.cl/catalogo/vigente/gac/emzoom,15t,nan,at,https://www.autocosmos.cl/catalogo/2024/gac/emzoom/15t-gl-r-style/177234
GAC,SUV,GS3 POWER GB,1.5T,,AT,2024,gs3 power gb,gac,https://www.autocosmos.cl/catalogo/vigente/gac/gs3-power,15t,nan,at,https://www.autocosmos.cl/catalogo/2024/gac/gs3-power/15l-gb/177222
GAC,SUV,GS3 POWER GS,1.5T,,AT,2024,gs3 power gs,gac,https://www.autocosmos.cl/catalogo/vigente/gac/gs3-power,15t,nan,at,https://www.autocosmos.cl/catalogo/2024/gac/gs3-power/15l-gs/178328
GAC,SUV,GS3 POWER GB,1.5T,,MT,2024,gs3 power gb,gac,https://www.autocosmos.cl/catalogo/vigente/gac/gs3-power,15t,nan,mt,https://www.autocosmos.cl/catalogo/2024/gac/gs3-power/15l-gb/177222
GAC,SUV,GS3 POWER GS,1.5T,,MT,2024,gs3 power gs,gac,https://www.autocosmos.cl/catalogo/vigente/gac/gs3-power,15t,nan,mt,https://www.autocosmos.cl/catalogo/2024/gac/gs3-power/15l-gs/178328
GAC,SUV,GS4 POWER GB,1.5T,,AT,2024,gs4 power gb,gac,https://www.autocosmos.cl/catalogo/vigente/gac/gs4-power,15t,nan,at,https://www.autocosmos.cl/catalogo/2024/gac/gs4-power/15l-gb/177219
GAC,SUV,GS4 POWER GE,1.5T,,AT,2024,gs4 power ge,gac,https://www.autocosmos.cl/catalogo/vigente/gac/gs4-power,15t,nan,at,https://www.autocosmos.cl/catalogo/2024/gac/gs4-power/15l-gb/177219
GAC,SUV,GS4 POWER GL,1.5T,,AT,2024,gs4 power gl,gac,https://www.autocosmos.cl/catalogo/vigente/gac/gs4-power,15t,nan,at,https://www.autocosmos.cl/catalogo/2024/gac/gs4-power/15l-gb/177219
GAC,SUV,GS4 POWER GB,1.5T,,MT,2024,gs4 power gb,gac,https://www.autocosmos.cl/catalogo/vigente/gac/gs4-power,15t,nan,mt,https://www.autocosmos.cl/catalogo/2024/gac/gs4-power/15l-gb/177219
GAC,SUV,GS8 GL,2.0T,2WD,AT,2024,gs8 gl,gac,https://www.autocosmos.cl/catalogo/vigente/gac/gs8,20t,2wd,at,https://www.autocosmos.cl/catalogo/2024/gac/gs8/gl/177224
GAC,SUV,GS8 GT,2.0T,2WD,AT,2024,gs8 gt,gac,https://www.autocosmos.cl/catalogo/vigente/gac/gs8,20t,2wd,at,https://www.autocosmos.cl/catalogo/2024/gac/gs8/gt/177225
GAC,SUV,GS8 GT,2.0T,4WD,AT,2024,gs8 gt,gac,https://www.autocosmos.cl/catalogo/vigente/gac/gs8,20t,4wd,at,https://www.autocosmos.cl/catalogo/2024/gac/gs8/gt/177225
GAC,SUV,GS8 GX,2.0T,4WD,AT,2024,gs8 gx,gac,https://www.autocosmos.cl/catalogo/vigente/gac/gs8,20t,4wd,at,https://www.autocosmos.cl/catalogo/2024/gac/gs8/gt/177225
HAVAL,SUV,H6 ACTIVE,,2WD,AT,2024,h6 active,haval,https://www.autocosmos.cl/catalogo/vigente/haval/h6,nan,2wd,at,https://www.autocosmos.cl/catalogo/2024/haval/h6/20t-active-aut/177257
HAVAL,SUV,H6 DELUXE,,2WD,AT,2024,h6 deluxe,haval,https://www.autocosmos.cl/catalogo/vigente/haval/h6,nan,2wd,at,https://www.autocosmos.cl/catalogo/2024/haval/h6/20l-deluxe-aut/177259
HAVAL,SUV,H6 DELUXE,,AWD,AT,2024,h6 deluxe,haval,https://www.autocosmos.cl/catalogo/vigente/haval/h6,nan,awd,at,https://www.autocosmos.cl/catalogo/2024/haval/h6/20l-deluxe-aut/177259
HAVAL,SUV,H6 ELITE,,2WD,AT,2024,h6 elite,haval,https://www.autocosmos.cl/catalogo/vigente/haval/h6,nan,2wd,at,https://www.autocosmos.cl/catalogo/2024/haval/h6/20t-elite-aut/177258
HAVAL,SUV,H6 GT DELUXE,,AWD,AT,2024,h6 gt deluxe,haval,https://www.autocosmos.cl/catalogo/vigente/haval/h6,nan,awd,at,https://www.autocosmos.cl/catalogo/2024/haval/h6/20l-deluxe-aut/177259
HAVAL,SUV,H6 GT ELITE,,2WD,AT,2024,h6 gt elite,haval,https://www.autocosmos.cl/catalogo/vigente/haval/h6,nan,2wd,at,https://www.autocosmos.cl/catalogo/2024/haval/h6/20t-elite-aut/177258
HAVAL,SUV,H6 HIBRIDA DELUXE,,2WD,AT,2024,h6 hibrida deluxe,haval,https://www.autocosmos.cl/catalogo/vigente/haval/h6,nan,2wd,at,https://www.autocosmos.cl/catalogo/2024/haval/h6/20l-deluxe-aut/177259
HAVAL,SUV,H6 HIDRIDA ELITE,,2WD,AT,2024,h6 hidrida elite,haval,https://www.autocosmos.cl/catalogo/vigente/haval/h6,nan,2wd,at,https://www.autocosmos.cl/catalogo/2024/haval/h6/20t-elite-aut/177258
HAVAL,SUV,JOLION ACTIVE,,,MT,2024,jolion active,haval,https://www.autocosmos.cl/catalogo/vigente/haval/jolion,nan,nan,mt,https://www.autocosmos.cl/catalogo/2024/haval/jolion/15t-active/177256
HAVAL,SUV,JOLION DELUXE,,,AT,2024,jolion deluxe,haval,https://www.autocosmos.cl/catalogo/vigente/haval/jolion,nan,nan,at,https://www.autocosmos.cl/catalogo/2024/haval/jolion/15t-deluxe-aut/178326
HAVAL,SUV,JOLION ELITE,,,AT,2024,jolion elite,haval,https://www.autocosmos.cl/catalogo/vigente/haval/jolion,nan,nan,at,https://www.autocosmos.cl/catalogo/2024/haval/jolion/15t-elite/177267
HAVAL,SUV,JOLION ELITE,,,MT,2024,jolion elite,haval,https://www.autocosmos.cl/catalogo/vigente/haval/jolion,nan,nan,mt,https://www.autocosmos.cl/catalogo/2024/haval/jolion/15t-elite/177267
HAVAL,SUV,JOLION HIBRIDO DELUXE,,2WD,AT,2024,jolion hibrido deluxe,haval,https://www.autocosmos.cl/catalogo/vigente/haval/jolion,nan,2wd,at,https://www.autocosmos.cl/catalogo/2024/haval/jolion/15t-deluxe-aut/178326
HAVAL,SUV,JOLION HIBRIDO ELITE,,2WD,AT,2024,jolion hibrido elite,haval,https://www.autocosmos.cl/catalogo/vigente/haval/jolion,nan,2wd,at,https://www.autocosmos.cl/catalogo/2024/haval/jolion/15t-elite/177267
HYUNDAI,SUV,CRETA GRAND SU2I VALUE,2.0,,AT,2024,creta grand su2i value,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/creta,20,nan,at,https://www.autocosmos.cl/catalogo/2024/hyundai/creta/15l-plus/177291
HYUNDAI,SUV,CRETA GRAND SU2I PLUS,2.0,,MT,2024,creta grand su2i plus,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/creta,20,nan,mt,https://www.autocosmos.cl/catalogo/2024/hyundai/creta/15l-plus/177291
HYUNDAI,SUV,CRETA SU2ID DESIGN,1.5,,CVT,2024,creta su2id design,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/creta,15,nan,cvt,https://www.autocosmos.cl/catalogo/2024/hyundai/creta/15l-design/178316
HYUNDAI,SUV,CRETA SU2ID PLUS,1.5,,CVT,2024,creta su2id plus,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/creta,15,nan,cvt,https://www.autocosmos.cl/catalogo/2024/hyundai/creta/15l-plus/177291
HYUNDAI,SUV,CRETA SU2ID PREMIUM,1.5,,CVT,2024,creta su2id premium,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/creta,15,nan,cvt,https://www.autocosmos.cl/catalogo/2024/hyundai/creta/15l-premium-cvt/178318
HYUNDAI,SUV,CRETA SU2ID GO,1.5,,MT,2024,creta su2id go,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/creta,15,nan,mt,https://www.autocosmos.cl/catalogo/2024/hyundai/creta/15l-go/178314
HYUNDAI,SUV,CRETA SU2ID DESIGN,1.5,,MT,2024,creta su2id design,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/creta,15,nan,mt,https://www.autocosmos.cl/catalogo/2024/hyundai/creta/15l-design/178316
HYUNDAI,SUV,CRETA SU2ID PLUS,1.5,,MT,2024,creta su2id plus,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/creta,15,nan,mt,https://www.autocosmos.cl/catalogo/2024/hyundai/creta/15l-plus/177291
HYUNDAI,SUV,IONIQ 5 NE EV LIMITED,,AWD,AT,2024,ioniq 5 ne ev limited,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/ioniq-5,nan,awd,at,https://www.autocosmos.cl/catalogo/2024/hyundai/ioniq-5/limited-awd/177341
HYUNDAI,SUV,IONIQ 5 NE EV LIMITED,,,AT,2024,ioniq 5 ne ev limited,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/ioniq-5,nan,nan,at,https://www.autocosmos.cl/catalogo/2024/hyundai/ioniq-5/limited/177340
HYUNDAI,SUV,IONIQ 5 NE EV PREMIUM,,,AT,2024,ioniq 5 ne ev premium,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/ioniq-5,nan,nan,at,https://www.autocosmos.cl/catalogo/2024/hyundai/ioniq-5/premium/177339
HYUNDAI,SUV,KONA OS EV PREMIUM,,,AT,2024,kona os ev premium,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/kona,nan,nan,at,https://www.autocosmos.cl/catalogo/2024/hyundai/kona/20l-plus-cvt/178546
HYUNDAI,SUV,PALISADE LX2 PREMIUM FL,3.5,AWD,AT,2024,palisade lx2 premium fl,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/palisade,35,awd,at,https://www.autocosmos.cl/catalogo/2024/hyundai/palisade/35l-lx-premium-awd-aut/177336
HYUNDAI,SUV,SANTA FE MX5 GDI DESIGN,2.5,,AT,2024,santa fe mx5 gdi design,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/santa-fe,25,nan,at,https://www.autocosmos.cl/catalogo/2025/hyundai/santa-fe/25l-design-aut/178533
HYUNDAI,SUV,SANTA FE MX5 GDI PLUS,2.5,,AT,2024,santa fe mx5 gdi plus,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/santa-fe,25,nan,at,https://www.autocosmos.cl/catalogo/2025/hyundai/santa-fe/25l-plus-aut/178529
HYUNDAI,SUV,SANTA FE MX5 GDI CALLIGRAPHY,2.5T,,AT,2024,santa fe mx5 gdi calligraphy,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/santa-fe,25t,nan,at,https://www.autocosmos.cl/catalogo/2025/hyundai/santa-fe/25t-calligraphy-awd-aut/178537
HYUNDAI,SUV,SANTA FE MX5 GDI LIMITED,2.5T,,AT,2024,santa fe mx5 gdi limited,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/santa-fe,25t,nan,at,https://www.autocosmos.cl/catalogo/2025/hyundai/santa-fe/25t-limited-awd-aut/178536
HYUNDAI,SUV,SANTA FE TM VALUE FL,2.5,,AT,2024,santa fe tm value fl,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/santa-fe,25,nan,at,https://www.autocosmos.cl/catalogo/2025/hyundai/santa-fe/25l-plus-aut/178529
HYUNDAI,SUV,TUCSON NX4 LIMITED,1.6,4WD,AT,2024,tucson nx4 limited,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/tucson,16,4wd,at,https://www.autocosmos.cl/catalogo/2024/hyundai/tucson/nx4-16t-limited-awd-aut/178523
HYUNDAI,SUV,TUCSON NX4 PLUS,1.6,,AT,2024,tucson nx4 plus,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/tucson,16,nan,at,https://www.autocosmos.cl/catalogo/2024/hyundai/tucson/nx4-20l-plus-aut/178516
