marca,numero licitacion,id producto,tipo producto,model name,engine,drive,transmission,year,model name simplified,marca simplified,model url,engine simplified,drive simplified,transmission simplified,Version URL
suzuki,2239-4-lr17,1669305,suv,s-cross 1.4l limited boosterjet,,4X4,,,scross 14l limited boosterjet,suzuki,https://www.autocosmos.cl/catalogo/vigente/suzuki/s-cross,nan,4x4,nan,
suzuki,2239-4-lr17,1669306,suv,s-cross 1.6l gl,,,,,scross 16l gl,suzuki,https://www.autocosmos.cl/catalogo/vigente/suzuki/s-cross,nan,nan,nan,
suzuki,2239-4-lr17,1669307,suv,s-cross 1.6l gl aut,,,,,scross 16l gl aut,suzuki,https://www.autocosmos.cl/catalogo/vigente/suzuki/s-cross,nan,nan,nan,
suzuki,2239-4-lr17,1669308,suv,s-cross 1.6l glx,,,,,scross 16l glx,suzuki,https://www.autocosmos.cl/catalogo/vigente/suzuki/s-cross,nan,nan,nan,
suzuki,2239-4-lr17,1669309,suv,s-cross 1.6l glx,,4X4,,,scross 16l glx,suzuki,https://www.autocosmos.cl/catalogo/vigente/suzuki/s-cross,nan,4x4,nan,
suzuki,2239-4-lr17,1669310,suv,s-cross 1.6l glx aut,,,,,scross 16l glx aut,suzuki,https://www.autocosmos.cl/catalogo/vigente/suzuki/s-cross,nan,nan,nan,
suzuki,2239-4-lr17,1669478,suv,vitara 1.4l limited boosterjet,,AWD,,,vitara 14l limited boosterjet,suzuki,https://www.autocosmos.cl/catalogo/vigente/suzuki/grand-vitara,nan,awd,nan,https://www.autocosmos.cl/catalogo/2025/suzuki/grand-vitara/limited-aut-4x4/179974
suzuki,2239-4-lr17,1669480,suv,vitara 1.6l gls,,,,,vitara 16l gls,suzuki,https://www.autocosmos.cl/catalogo/vigente/suzuki/grand-vitara,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/suzuki/grand-vitara/gl/179970
suzuki,2239-4-lr17,1669482,suv,vitara 1.6l gls,,AWD,,,vitara 16l gls,suzuki,https://www.autocosmos.cl/catalogo/vigente/suzuki/grand-vitara,nan,awd,nan,https://www.autocosmos.cl/catalogo/2025/suzuki/grand-vitara/gl/179970
suzuki,2239-4-lr17,1669483,suv,vitara 1.6l glx,,,,,vitara 16l glx,suzuki,https://www.autocosmos.cl/catalogo/vigente/suzuki/grand-vitara,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/suzuki/grand-vitara/gl/179970
suzuki,2239-4-lr17,1669484,suv,vitara 1.6l glx aut,,,,,vitara 16l glx aut,suzuki,https://www.autocosmos.cl/catalogo/vigente/suzuki/grand-vitara,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/suzuki/grand-vitara/glx-aut/179973
suzuki,2239-4-lr17,1669485,suv,vitara 1.6l glx,,AWD,,,vitara 16l glx,suzuki,https://www.autocosmos.cl/catalogo/vigente/suzuki/grand-vitara,nan,awd,nan,https://www.autocosmos.cl/catalogo/2025/suzuki/grand-vitara/gl/179970
suzuki,2239-4-lr17,1669488,suv,vitara 1.6l limited,,AWD,,,vitara 16l limited,suzuki,https://www.autocosmos.cl/catalogo/vigente/suzuki/grand-vitara,nan,awd,nan,https://www.autocosmos.cl/catalogo/2025/suzuki/grand-vitara/limited-aut-4x4/179974
suzuki,2239-4-lr17,1673831,suv,xl7 1.4l gl,,,,,xl7 14l gl,suzuki,https://www.autocosmos.cl/catalogo/vigente/suzuki/xl7,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/suzuki/xl7/14l-glx/179958
suzuki,2239-4-lr17,1673832,suv,xl7 1.4l glx,,,,,xl7 14l glx,suzuki,https://www.autocosmos.cl/catalogo/vigente/suzuki/xl7,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/suzuki/xl7/14l-glx/179958
suzuki,2239-4-lr17,1673833,suv,xl7 1.4l glx aut,,,,,xl7 14l glx aut,suzuki,https://www.autocosmos.cl/catalogo/vigente/suzuki/xl7,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/suzuki/xl7/14l-glx-aut/179959
toyota,2239-4-lr17,1668682,suv,4runner 4.0l sr5,,4X2,,,4runner 40l sr5,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/4runner,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/toyota/4runner/4x4-sr5/180488
toyota,2239-4-lr17,1668683,suv,4runner 4.0l limited,,4X4,,,4runner 40l limited,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/4runner,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/toyota/4runner/4x4-limited/180489
toyota,2239-4-lr17,1668684,suv,4runner 4.0l sr5,,4X4,,,4runner 40l sr5,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/4runner,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/toyota/4runner/4x4-sr5/180488
toyota,2239-4-lr17,1668685,suv,4runner sr5 control volante,,4X2,,,4runner sr5 control volante,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/4runner,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/toyota/4runner/4x4-sr5/180488
toyota,2239-4-lr17,1668686,suv,4runner sr5 control volante *nueva,,4X2,,,4runner sr5 control volante nueva,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/4runner,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/toyota/4runner/4x4-sr5/180488
toyota,2239-4-lr17,1668687,suv,4runner limited *nueva,,4X4,,,4runner limited nueva,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/4runner,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/toyota/4runner/4x4-limited/180489
toyota,2239-4-lr17,1668688,suv,4runner sr5 control volante * nueva,,4X4,,,4runner sr5 control volante nueva,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/4runner,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/toyota/4runner/4x4-sr5/180488
toyota,2239-8-lr23,2056624,suv,4runner limited,,4X4,AT,2024.0,4runner limited,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/4runner,nan,4x4,at,https://www.autocosmos.cl/catalogo/2025/toyota/4runner/4x4-limited/180489
toyota,2239-8-lr23,2056607,suv,4runner sr5,,4X2,AT,2024.0,4runner sr5,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/4runner,nan,4x2,at,https://www.autocosmos.cl/catalogo/2025/toyota/4runner/4x4-sr5/180488
toyota,2239-8-lr23,2056590,suv,4runner sr5,,4X4,AT,2024.0,4runner sr5,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/4runner,nan,4x4,at,https://www.autocosmos.cl/catalogo/2025/toyota/4runner/4x4-sr5/180488
toyota,2239-4-lr17,1668791,suv,c-hr luxury hv,1.8,4X2,CVT,,chr luxury hv,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/c-hr,18,4x2,cvt,
toyota,2239-4-lr17,1839117,suv,corolla cross seg hv hibrido,1.8,,CVT,,corolla cross seg hv hibrido,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/corolla-cross,18,nan,cvt,
toyota,2239-4-lr17,1839116,suv,corolla cross xei hv hibrido,1.8,,CVT,,corolla cross xei hv hibrido,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/corolla-cross,18,nan,cvt,
toyota,2239-8-lr23,2056510,suv,corolla cross hev seg hev,1.8,,AT,2024.0,corolla cross hev seg hev,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/corolla-cross,18,nan,at,
toyota,2239-8-lr23,2056488,suv,corolla cross hev xei hev,1.8,,AT,2024.0,corolla cross hev xei hev,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/corolla-cross,18,nan,at,
toyota,2239-4-lr17,1668934,suv,fortuner 2.7l sr5,,4X2,,,fortuner 27l sr5,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/toyota/fortuner/28l-sr5-tdi-4x4/180018
toyota,2239-4-lr17,1668935,suv,fortuner 2.7l srx,,4X2,,,fortuner 27l srx,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/toyota/fortuner/28l-sr5-tdi-4x4/180018
toyota,2239-4-lr17,1668936,suv,fortuner 2.7l srx,,4X4,,,fortuner 27l srx,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/toyota/fortuner/28l-sr5-tdi-4x4/180018
toyota,2239-4-lr17,1668937,suv,fortuner 2.8l tdi,,4X4,MT,,fortuner 28l tdi,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner,nan,4x4,mt,https://www.autocosmos.cl/catalogo/2025/toyota/fortuner/28l-sr5-tdi-4x4/180018
toyota,2239-4-lr17,1668938,suv,fortuner 2.8l tdi sr5,,4X4,,,fortuner 28l tdi sr5,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/toyota/fortuner/28l-sr5-tdi-4x4/180018
toyota,2239-4-lr17,1668939,suv,fortuner 2.8l tdi srx,,4X4,,,fortuner 28l tdi srx,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/toyota/fortuner/28l-sr5-tdi-4x4/180018
toyota,2239-4-lr17,1668940,suv,fortuner sr5 2.7l,,4X2,,,fortuner sr5 27l,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/toyota/fortuner/28l-sr5-tdi-4x4/180018
toyota,2239-8-lr23,2056522,suv,fortuner sr5 2.7l,,4X2,AT,2024.0,fortuner sr5 27l,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner,nan,4x2,at,https://www.autocosmos.cl/catalogo/2025/toyota/fortuner/28l-sr5-tdi-4x4/180018
toyota,2239-4-lr17,1668941,suv,fortuner sr5 tdi 2.8l,,4X4,MT,,fortuner sr5 tdi 28l,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner,nan,4x4,mt,https://www.autocosmos.cl/catalogo/2025/toyota/fortuner/28l-sr5-tdi-4x4/180018
toyota,2239-8-lr23,2056556,suv,fortuner sr5 tdi,2.8,4X4,AT,2024.0,fortuner sr5 tdi,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner,28,4x4,at,https://www.autocosmos.cl/catalogo/2025/toyota/fortuner/28l-sr5-tdi-4x4/180018
toyota,2239-8-lr23,2056539,suv,fortuner sr5 tdi,2.8,4X4,MT,2024.0,fortuner sr5 tdi,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner,28,4x4,mt,https://www.autocosmos.cl/catalogo/2025/toyota/fortuner/28l-sr5-tdi-4x4/180018
toyota,2239-4-lr17,1668942,suv,fortuner sr5 tdi 2.8l,,4X4,,,fortuner sr5 tdi 28l,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/toyota/fortuner/28l-sr5-tdi-4x4/180018
toyota,2239-4-lr17,1668944,suv,fortuner srv 2.7l,,4X2,,,fortuner srv 27l,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/toyota/fortuner/28l-sr5-tdi-4x4/180018
toyota,2239-4-lr17,1668945,suv,fortuner srx 2.7l,,4X2,,,fortuner srx 27l,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/toyota/fortuner/28l-sr5-tdi-4x4/180018
toyota,2239-4-lr17,1668946,suv,fortuner srx 2.7l,,4X4,,,fortuner srx 27l,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/toyota/fortuner/28l-sr5-tdi-4x4/180018
toyota,2239-8-lr23,2056573,suv,fortuner srx tdi,2.8,4X4,AT,2024.0,fortuner srx tdi,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner,28,4x4,at,https://www.autocosmos.cl/catalogo/2025/toyota/fortuner/28l-sr5-tdi-4x4/180018
toyota,2239-4-lr17,1668947,suv,fortuner srx tdi 2.8l,,4X4,,,fortuner srx tdi 28l,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/toyota/fortuner/28l-sr5-tdi-4x4/180018
toyota,2239-4-lr17,1669060,suv,land cruiser prado 2.7l tx-l 3p,,,,,land cruiser prado 27l txl 3p,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/land-cruiser-prado,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/toyota/land-cruiser-prado/vx-l/178587
toyota,2239-4-lr17,1669061,suv,land cruiser prado 3d tx-l,,,,,land cruiser prado 3d txl,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/land-cruiser-prado,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/toyota/land-cruiser-prado/vx-l/178587
toyota,2239-4-lr17,1669062,suv,land cruiser prado 4.0l vx aut,,4WD,,,land cruiser prado 40l vx aut,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/land-cruiser-prado,nan,4wd,nan,https://www.autocosmos.cl/catalogo/2025/toyota/land-cruiser-prado/vx/178586
toyota,2239-4-lr17,1669063,suv,land cruiser prado 4.0l vx-l limited aut,,4WD,,,land cruiser prado 40l vxl limited aut,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/land-cruiser-prado,nan,4wd,nan,https://www.autocosmos.cl/catalogo/2025/toyota/land-cruiser-prado/vx-l/178587
toyota,2239-4-lr17,1669064,suv,land cruiser prado 5d vx,,,,,land cruiser prado 5d vx,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/land-cruiser-prado,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/toyota/land-cruiser-prado/vx/178586
toyota,2239-8-lr23,2256488,suv,land cruiser prado vx,,,AT,2025.0,land cruiser prado vx,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/land-cruiser-prado,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/toyota/land-cruiser-prado/vx/178586
toyota,2239-8-lr23,2256505,suv,land cruiser prado vx-l,,,AT,2025.0,land cruiser prado vxl,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/land-cruiser-prado,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/toyota/land-cruiser-prado/vx-l/178587
toyota,2239-4-lr17,1669065,suv,land cruiser prado vx-l limited,,,,,land cruiser prado vxl limited,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/land-cruiser-prado,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/toyota/land-cruiser-prado/vx-l/178587
toyota,2239-8-lr23,2056743,suv,raize gas e,1.2,,MT,2024.0,raize gas e,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/raize,12,nan,mt,https://www.autocosmos.cl/catalogo/2025/toyota/raize/12l-i/180028
toyota,2239-8-lr23,2056719,suv,raize gas,1.2,,MT,2024.0,raize gas,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/raize,12,nan,mt,https://www.autocosmos.cl/catalogo/2025/toyota/raize/12l-e-aut/180030
toyota,2239-4-lr17,1669207,suv,rav 4 limited hv,2.5,4X4,CVT,,rav 4 limited hv,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4--hibrido,25,4x4,cvt,https://www.autocosmos.cl/catalogo/2025/toyota/rav4--hibrido/25l-limited-cvt/180040
toyota,2239-4-lr17,1669208,suv,rav4 2.0l le,,,,,rav4 20l le,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/toyota/rav4/20l-le/180011
toyota,2239-4-lr17,1669209,suv,rav4 2.0l le,,4X4,,,rav4 20l le,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/toyota/rav4/20l-le/180011
toyota,2239-4-lr17,1669210,suv,rav4 2.0l le aut,,,,,rav4 20l le aut,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/toyota/rav4/20l-le/180011
toyota,2239-4-lr17,1669211,suv,rav4 2.0l xle aut,,,,,rav4 20l xle aut,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/toyota/rav4/20l-xle-aut/180033
toyota,2239-4-lr17,1669212,suv,rav4 2.5l adventure aut,,4X4,,,rav4 25l adventure aut,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/toyota/rav4/20l-xle-aut/180033
toyota,2239-4-lr17,1669213,suv,rav4 2.5l xle aut,,4X4,,,rav4 25l xle aut,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/toyota/rav4/20l-xle-aut/180033
toyota,2239-4-lr17,1669214,suv,rav4 2.5l xle aut,,,,,rav4 25l xle aut,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/toyota/rav4/20l-xle-aut/180033
toyota,2239-4-lr17,1669215,suv,rav4 adventure,2.5,4X4,AT,,rav4 adventure,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,25,4x4,at,https://www.autocosmos.cl/catalogo/2025/toyota/rav4/20l-le/180011
toyota,2239-4-lr17,1669216,suv,rav4 hibrido 2.5l le aut,,,,,rav4 hibrido 25l le aut,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/toyota/rav4/20l-le/180011
toyota,2239-4-lr17,1669217,suv,rav4 hibrido 2.5l limited aut,,4X4,,,rav4 hibrido 25l limited aut,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/toyota/rav4/20l-le/180011
toyota,2239-4-lr17,1669218,suv,rav4 hibrido 2.5l xle aut,,,,,rav4 hibrido 25l xle aut,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/toyota/rav4/20l-xle-aut/180033
toyota,2239-4-lr17,1669219,suv,rav4 le,2.0,4X2,CVT,,rav4 le,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,20,4x2,cvt,https://www.autocosmos.cl/catalogo/2025/toyota/rav4/20l-le/180011
toyota,2239-8-lr23,2056675,suv,rav4 le,2.0,4X2,AT,2024.0,rav4 le,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,20,4x2,at,https://www.autocosmos.cl/catalogo/2025/toyota/rav4/20l-le/180011
toyota,2239-4-lr17,1669220,suv,rav4 le,2.0,4X2,MT,,rav4 le,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,20,4x2,mt,https://www.autocosmos.cl/catalogo/2025/toyota/rav4/20l-le/180011
toyota,2239-4-lr17,1669221,suv,rav4 le,2.0,4X4,MT,,rav4 le,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,20,4x4,mt,https://www.autocosmos.cl/catalogo/2025/toyota/rav4/20l-le/180011
toyota,2239-4-lr17,1669222,suv,rav4 le hv,2.5,4X2,CVT,,rav4 le hv,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,25,4x2,cvt,https://www.autocosmos.cl/catalogo/2025/toyota/rav4/20l-le/180011
toyota,2239-8-lr23,2056641,suv,rav4 limited hv,2.5,4X4,AT,2024.0,rav4 limited hv,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,25,4x4,at,https://www.autocosmos.cl/catalogo/2025/toyota/rav4/20l-le/180011
toyota,2239-4-lr17,1669223,suv,rav4 new xle,2.0,4X2,CVT,,rav4 new xle,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,20,4x2,cvt,https://www.autocosmos.cl/catalogo/2025/toyota/rav4/20l-xle-aut/180033
toyota,2239-4-lr17,1669224,suv,rav4 xle,2.0,4X2,CVT,,rav4 xle,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,20,4x2,cvt,https://www.autocosmos.cl/catalogo/2025/toyota/rav4/20l-xle-aut/180033
toyota,2239-8-lr23,2056794,suv,rav4 xle,2.0,4X2,AT,2024.0,rav4 xle,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,20,4x2,at,https://www.autocosmos.cl/catalogo/2025/toyota/rav4/20l-xle-aut/180033
toyota,2239-4-lr17,1669225,suv,rav4 xle,2.5,4X2,AT,,rav4 xle,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,25,4x2,at,https://www.autocosmos.cl/catalogo/2025/toyota/rav4/20l-xle-aut/180033
toyota,2239-4-lr17,1669226,suv,rav4 xle hv,2.5,4X2,CVT,,rav4 xle hv,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,25,4x2,cvt,https://www.autocosmos.cl/catalogo/2025/toyota/rav4/20l-xle-aut/180033
toyota,2239-8-lr23,2056828,suv,rav4 xle hv,2.5,4X2,AT,2024.0,rav4 xle hv,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,25,4x2,at,https://www.autocosmos.cl/catalogo/2025/toyota/rav4/20l-xle-aut/180033
toyota,2239-4-lr17,1669227,suv,rav4 xle,2.5,4X4,AT,,rav4 xle,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,25,4x4,at,https://www.autocosmos.cl/catalogo/2025/toyota/rav4/20l-xle-aut/180033
toyota,2239-8-lr23,2056811,suv,rav4 xse hv,2.5,4X2,AT,2024.0,rav4 xse hv,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,25,4x2,at,https://www.autocosmos.cl/catalogo/2025/toyota/rav4/20l-xle-aut/180033
toyota,2239-4-lr17,1669249,suv,rush xei,1.5,,AT,,rush xei,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rush,15,nan,at,
toyota,2239-4-lr17,1669250,suv,rush xei,1.5,,MT,,rush xei,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rush,15,nan,mt,
toyota,2239-4-lr17,1669251,suv,rush xli,1.5,,AT,,rush xli,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rush,15,nan,at,
toyota,2239-4-lr17,1669252,suv,rush xli,1.5,,MT,,rush xli,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rush,15,nan,mt,
toyota,2239-8-lr23,2056787,suv,yaris cross xi,1.5,,AT,2024.0,yaris cross xi,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/yaris,15,nan,at,https://www.autocosmos.cl/catalogo/2025/toyota/yaris/15l-i/180037
volkswagen,2239-4-lr17,1669362,suv,t-cross 1.6l comfortline,,,,,tcross 16l comfortline,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/t-cross,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/t-cross/10l-comfortline-tsi/180094
volkswagen,2239-4-lr17,1669363,suv,t-cross 1.6l comfortline aut,,,,,tcross 16l comfortline aut,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/t-cross,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/t-cross/10l-comfortline-tsi-aut/180085
volkswagen,2239-4-lr17,1669364,suv,t-cross 1.6l highline aut,,,,,tcross 16l highline aut,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/t-cross,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/t-cross/10l-higline-tsi-aut/180086
volkswagen,2239-4-lr17,1669366,suv,t-cross 1.6l trendline,,,,,tcross 16l trendline,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/t-cross,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/t-cross/10l-trendline-tsi/180081
volkswagen,2239-4-lr17,1669396,suv,tiguan 1.4l tsi comfortline aut 5a,,,,,tiguan 14l tsi comfortline aut 5a,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/tiguan,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/tiguan/14l-tsi-comfortline-aut/180078
volkswagen,2239-4-lr17,1669397,suv,tiguan 1.4l tsi comfortline aut 7a,,,,,tiguan 14l tsi comfortline aut 7a,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/tiguan,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/tiguan/14l-tsi-comfortline-aut/180078
volkswagen,2239-4-lr17,1669398,suv,tiguan 1.4l tsi highline 7a aut,,,,,tiguan 14l tsi highline 7a aut,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/tiguan,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/tiguan/14l-tsi-comfortline-aut/180078
volkswagen,2239-4-lr17,1669399,suv,tiguan 1.4l tsi trendline 5a aut,,,,,tiguan 14l tsi trendline 5a aut,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/tiguan,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/tiguan/14l-tsi-comfortline-aut/180078
volkswagen,2239-4-lr17,1669401,suv,tiguan tsi limited 180hp 4 motion,,,AT,,tiguan tsi limited 180hp 4 motion,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/tiguan,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/volkswagen/tiguan/20l-tsi-r-line-4motion-aut/180080
volkswagen,2239-4-lr17,1669411,suv,touareg 3.0l tdi v6 limited,,,,,touareg 30l tdi v6 limited,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/jetta-gli,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/jetta-gli/20l-tsi/180083
volkswagen,2239-4-lr17,1669412,suv,touareg 3.0l tdi v6 r-line,,,,,touareg 30l tdi v6 rline,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/jetta-gli,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/jetta-gli/20l-tsi/180083
chevrolet,2239-4-lr17,1670841,minibus,spin ii 1.8l activ l,,,AT,,spin ii 18l activ l,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/captiva-xl,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/chevrolet/captiva-xl/15t-ltz/178918
chevrolet,2239-4-lr17,1670842,minibus,spin ii 1.8l premier l,,,AT,,spin ii 18l premier l,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/traverse,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/chevrolet/traverse/midnight/180494
chevrolet,2239-4-lr17,1670843,minibus,spin ii 1.8l premier l,,,MT,,spin ii 18l premier l,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/traverse,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/chevrolet/traverse/midnight/180494
citroen,2239-4-lr17,1670799,minibus,jumper 2.2l l3h2 bluehdi escolar,,,,,jumper 22l l3h2 bluehdi escolar,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/jumper,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/citroen/jumper/20l-l3h2-bluehdi/178925
