marca,tipo producto,Model Name,Engine,Drive,Transmission,Year,API_Response
toyota,suv,rav4 le,2.0,4X2,MT,,"[{""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 35, ""make"": ""toyota"", ""model"": ""rav4"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 29, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""rav4 awd trd offroad"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 34, ""make"": ""toyota"", ""model"": ""rav4 awd le"", ""transmission"": ""a"", ""year"": 2024}]"
toyota,suv,rav4 le,2.0,4X2,MT,2024,"[{""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 35, ""make"": ""toyota"", ""model"": ""rav4"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 29, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""rav4 awd trd offroad"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 34, ""make"": ""toyota"", ""model"": ""rav4 awd le"", ""transmission"": ""a"", ""year"": 2024}]"
toyota,suv,rav4 le,2.0,4X2,MT,2025,"[{""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 35, ""make"": ""toyota"", ""model"": ""rav4"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 29, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""rav4 awd trd offroad"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 34, ""make"": ""toyota"", ""model"": ""rav4 awd le"", ""transmission"": ""a"", ""year"": 2024}]"
toyota,suv,rav4 le,2.0,4X4,MT,,"[{""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 35, ""make"": ""toyota"", ""model"": ""rav4"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 29, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""rav4 awd trd offroad"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 34, ""make"": ""toyota"", ""model"": ""rav4 awd le"", ""transmission"": ""a"", ""year"": 2024}]"
toyota,suv,rav4 le,2.0,4X4,MT,2024,"[{""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 35, ""make"": ""toyota"", ""model"": ""rav4"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 29, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""rav4 awd trd offroad"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 34, ""make"": ""toyota"", ""model"": ""rav4 awd le"", ""transmission"": ""a"", ""year"": 2024}]"
toyota,suv,rav4 le,2.0,4X4,MT,2025,"[{""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 35, ""make"": ""toyota"", ""model"": ""rav4"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 29, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""rav4 awd trd offroad"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 34, ""make"": ""toyota"", ""model"": ""rav4 awd le"", ""transmission"": ""a"", ""year"": 2024}]"
toyota,suv,rav4 le hv,2.5,4X2,CVT,,"[{""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 35, ""make"": ""toyota"", ""model"": ""rav4"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 29, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""rav4 awd trd offroad"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 34, ""make"": ""toyota"", ""model"": ""rav4 awd le"", ""transmission"": ""a"", ""year"": 2024}]"
toyota,suv,rav4 limited hv,2.5,4X4,AT,2024,"[{""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 35, ""make"": ""toyota"", ""model"": ""rav4"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 29, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""rav4 awd trd offroad"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 34, ""make"": ""toyota"", ""model"": ""rav4 awd le"", ""transmission"": ""a"", ""year"": 2024}]"
toyota,suv,rav4 new xle,2.0,4X2,CVT,,"[{""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 35, ""make"": ""toyota"", ""model"": ""rav4"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 29, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""rav4 awd trd offroad"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 34, ""make"": ""toyota"", ""model"": ""rav4 awd le"", ""transmission"": ""a"", ""year"": 2024}]"
toyota,suv,rav4 xle,2.0,4X2,CVT,,"[{""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 35, ""make"": ""toyota"", ""model"": ""rav4"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 29, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""rav4 awd trd offroad"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 34, ""make"": ""toyota"", ""model"": ""rav4 awd le"", ""transmission"": ""a"", ""year"": 2024}]"
toyota,suv,rav4 xle,2.0,4X2,AT,2024,"[{""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 35, ""make"": ""toyota"", ""model"": ""rav4"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 29, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""rav4 awd trd offroad"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 34, ""make"": ""toyota"", ""model"": ""rav4 awd le"", ""transmission"": ""a"", ""year"": 2024}]"
toyota,suv,rav4 xle,2.0,4X2,AT,2025,"[{""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 35, ""make"": ""toyota"", ""model"": ""rav4"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 29, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""rav4 awd trd offroad"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 34, ""make"": ""toyota"", ""model"": ""rav4 awd le"", ""transmission"": ""a"", ""year"": 2024}]"
toyota,suv,rav4 xle,2.5,4X2,AT,,"[{""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 35, ""make"": ""toyota"", ""model"": ""rav4"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 29, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""rav4 awd trd offroad"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 34, ""make"": ""toyota"", ""model"": ""rav4 awd le"", ""transmission"": ""a"", ""year"": 2024}]"
toyota,suv,rav4 xle hv,2.5,4X2,CVT,,"[{""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""fwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 35, ""make"": ""toyota"", ""model"": ""rav4"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 29, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 33, ""make"": ""toyota"", ""model"": ""rav4 awd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 25, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 28, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 32, ""make"": ""toyota"", ""model"": ""rav4 awd trd offroad"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 27, ""class"": ""small sport utility vehicle"", ""combination_mpg"": 30, ""cylinders"": 4, ""displacement"": 2.5, ""drive"": ""awd"", ""fuel_type"": ""gas"", ""highway_mpg"": 34, ""make"": ""toyota"", ""model"": ""rav4 awd le"", ""transmission"": ""a"", ""year"": 2024}]"
